df_indexes,away_starters,home_starters,away_text,home_text,game_time_remaining,away_game_score,home_game_score,home_substitution_out,home_substitution_in,away_substitution_out,away_substitution_in,elapsed_game_time,home_team,away_team,date_of_game,indexes,current_home_five_players,current_away_five_players,,Mikal Bridges,Jae Crowder,Deandre Ayton,Devin Booker,Chris Paul,Cameron Johnson,Cameron Payne,Torrey Craig,Dario Saric,ETwaun Moore,LeBron James,Anthony Davis,Andre Drummond,Kentavious Caldwell,Dennis Schroder,Kyle Kuzma,Montrezl Harrell,Alex Caruso,Talen Horton,Wesley Matthews
243,0,0,Andre Drummond offensive rebound.,,11:16,0,0,0,0,0,0,44.0,Suns,Lakers,2021-05-23,233,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
244,0,0,,Chris Paul personal foul.,11:16,0,0,0,0,0,0,44.0,Suns,Lakers,2021-05-23,234,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
245,0,0,Andre Drummond free throw missed (1 of 2).,,11:16,0,0,0,0,0,0,44.0,Suns,Lakers,2021-05-23,235,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
246,0,0,Andre Drummond free throw made (2 of 2).,,11:16,46,53,0,0,0,0,44.0,Suns,Lakers,2021-05-23,236,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
247,0,0,,Devin Booker 3 point shot made. Assisted by Chris Paul.,11:00,46,56,0,0,0,0,60.0,Suns,Lakers,2021-05-23,237,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
248,0,0,Dennis Schroder 3 point shot missed.,,10:40,0,0,0,0,0,0,80.0,Suns,Lakers,2021-05-23,238,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
249,0,0,,Deandre Ayton defensive rebound.,10:36,0,0,0,0,0,0,84.0,Suns,Lakers,2021-05-23,239,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
250,0,0,,Jae Crowder turnover. LeBron James steals.,10:29,0,0,0,0,0,0,91.0,Suns,Lakers,2021-05-23,240,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
251,0,0,Dennis Schroder layup made. Assisted by LeBron James.,,10:23,48,56,0,0,0,0,97.0,Suns,Lakers,2021-05-23,241,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
252,0,0,,Mikal Bridges 3 point shot made. Assisted by Devin Booker.,9:59,48,59,0,0,0,0,121.0,Suns,Lakers,2021-05-23,242,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
253,0,0,LeBron James 3 point shot made. Assisted by Dennis Schroder.,,9:40,51,59,0,0,0,0,140.0,Suns,Lakers,2021-05-23,243,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
254,0,0,,Mikal Bridges 2 point shot missed. Blocked by Anthony Davis.,9:25,0,0,0,0,0,0,155.0,Suns,Lakers,2021-05-23,244,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
255,0,0,,Deandre Ayton offensive rebound.,9:23,0,0,0,0,0,0,157.0,Suns,Lakers,2021-05-23,245,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
256,0,0,,Deandre Ayton dunk made.,9:22,51,61,0,0,0,0,158.0,Suns,Lakers,2021-05-23,246,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
257,0,0,Andre Drummond 2 point shot missed.,,9:11,0,0,0,0,0,0,169.0,Suns,Lakers,2021-05-23,247,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
258,0,0,Andre Drummond offensive rebound.,,9:08,0,0,0,0,0,0,172.0,Suns,Lakers,2021-05-23,248,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
259,0,0,Andre Drummond layup made.,,9:08,53,61,0,0,0,0,172.0,Suns,Lakers,2021-05-23,249,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
260,0,0,,Mikal Bridges 3 point shot missed.,8:41,0,0,0,0,0,0,199.0,Suns,Lakers,2021-05-23,250,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
261,0,0,LeBron James defensive rebound.,,8:38,0,0,0,0,0,0,202.0,Suns,Lakers,2021-05-23,251,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
262,0,0,,Devin Booker personal foul.,8:38,0,0,0,0,0,0,202.0,Suns,Lakers,2021-05-23,252,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
263,0,0,LeBron James 3 point shot missed.,,8:25,0,0,0,0,0,0,215.0,Suns,Lakers,2021-05-23,253,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
264,0,0,,Jae Crowder defensive rebound.,8:22,0,0,0,0,0,0,218.0,Suns,Lakers,2021-05-23,254,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
265,0,0,,Chris Paul 2 point shot made.,8:15,53,63,0,0,0,0,225.0,Suns,Lakers,2021-05-23,255,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
266,0,0,Dennis Schroder turnover. Mikal Bridges steals.,,8:07,0,0,0,0,0,0,233.0,Suns,Lakers,2021-05-23,256,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
267,0,0,Dennis Schroder personal foul.,,8:05,0,0,0,0,0,0,235.0,Suns,Lakers,2021-05-23,257,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
268,0,0,,Deandre Ayton dunk made. Assisted by Devin Booker.,8:00,53,65,0,0,0,0,240.0,Suns,Lakers,2021-05-23,258,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
269,0,0,Anthony Davis 2 point shot missed.,,7:49,0,0,0,0,0,0,251.0,Suns,Lakers,2021-05-23,259,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
270,0,0,,Jae Crowder defensive rebound.,7:46,0,0,0,0,0,0,254.0,Suns,Lakers,2021-05-23,260,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
